ID_CNT_CONTRATO,NUMEROCONTRATO,PRECIOCONTRATO,FECHACONCERTACION,FECHAENTREGADESDE,FECHAENTREGAHASTA,tipoContrato_DESCRIPCION,OPERADORCOMERCIAL,MONEDA,ESTADOCONTRATO,CLIENTE_RAZONSOCIAL_CABECERA,PRODUCTO,PROVEEDOR_RAZONSOCIAL_CABECERA,CANTIDAD,CANTIDADORIGINAL,CANTIDADENTREGADA,CANTIDADLIQUIDADA,LUGARENTREGA,ZC,LOCALIDAD_LUGARENTREGA,PROVINCIA_LUGARENTREGA,NEGOCIO,MOTIVOOPERACION,COSECHA
347059,5399067,136.6,2019-02-15,2019-02-15,2019-03-21,Precio a Fijar,OPERADOR YAUR-ALFI 054,Dolares,ENTREGADO,CLIENTE NOLU-ORFI 097,MAIZ,PROVEEDOR YAOR-IRVI 074,250.553,32.951,21.447,21.447,PUERTO MEQU-CACA 004,ZC77,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2024/25
321136,8862135,159.3,2019-01-31,2019-01-31,2019-02-25,Precio Fijo,OPERADOR NODO-SAVI 010,Dolares,TERMINADO,CLIENTE XEUR-QUSA 143,MAIZ,PROVEEDOR DORI-VISA 032,76.65,28.54,20.796,20.796,PUERTO MEQU-CACA 004,ZC20,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
674305,9087553,179659.69,2019-10-10,2019-10-17,2019-11-23,Precio Fijo,OPERADOR ALQU-ORTE 031,Dolares,CONFIRMADO,CLIENTE ELOR-MELU 916,MAIZ,PROVEEDOR ELKA-ZORI 069,2435.808,270.01,192.477,192.477,PUERTO MEQU-CACA 004,ZC01,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2020/21
810825,4489284,137587.01,2020-11-07,2020-11-08,2020-12-14,Precio Fijo,OPERADOR QUCA-IRTE 032,Dolares,TERMINADO,CLIENTE ELSA-IROR 297,MAIZ,PROVEEDOR HAHA-CAOR 001,101.255,60.721,22.221,22.221,PUERTO MEQU-CACA 004,ZC90,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
707846,9211487,167.79,2019-08-15,2019-08-15,2019-09-20,Precio Fijo,OPERADOR ELQU-WOVI 038,Pesos Argentinos,ENTREGADO,CLIENTE IRME-OROR 094,CEBADA FORRAJERA,PROVEEDOR ELAL-VIWO 023,218.892,6206.601,5376.62,2094.341,PUERTO NOEL-TEWO 002,ZC62,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2020/21
908675,5099352,207.93,2020-03-29,2020-06-06,2020-07-02,Precio a Fijar,OPERADOR WOXE-QUXE 041,Dolares,TERMINADO,CLIENTE QUQU-DORI 900,CEBADA FORRAJERA,PROVEEDOR SAEL-ALCA 040,192.228,542.656,292.382,292.382,PUERTO NOEL-TEWO 002,ZC86,CIUDAD TEIR-BEOR 003,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2025/26
429399,5270715,182.03,2020-01-28,2020-01-30,2020-03-06,Precio a Fijar,OPERADOR LUTE-KAFI 006,Dolares,CONFIRMADO,CLIENTE SARI-CAQU 031,TRIGO PAN,PROVEEDOR JODO-CAPA 012,48.298,149.853,130.586,113.889,PUERTO NOEL-TEWO 002,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2024/25
241677,9193242,185.76,2019-09-29,2019-09-29,2019-11-02,Precio Fijo,OPERADOR PAQU-XEYA 020,Pesos Argentinos,TERMINADO,CLIENTE CANO-WOPA 104,MAIZ,PROVEEDOR MEPA-KASA 047,182.192,1382.735,1362.576,906.234,PUERTO YADO-VIZO 006,ZC25,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
508113,9859845,218.83,2020-02-26,2020-03-03,2020-04-01,Precio Fijo,OPERADOR ORIR-NOYA 014,Dolares,TERMINADO,CLIENTE ORUR-LUJO 746,TRIGO PAN,PROVEEDOR DOHA-VIVI 018,1637.797,14.389,11.557,11.557,PUERTO NOEL-TEWO 002,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2018/19
466226,7770142,241.92,2019-04-17,2019-04-19,2019-05-20,Precio Fijo,OPERADOR QULU-WOXE 016,Pesos Argentinos,ENTREGADO,CLIENTE URAL-BEME 578,TRIGO PAN,PROVEEDOR KAEL-ALLU 071,32.634,184.397,125.226,71.635,PUERTO ELBE-LUFI 003,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2023/24
770849,2532506,203.58,2020-06-07,2020-06-11,2020-07-10,Precio Fijo,OPERADOR QUQU-XESA 035,Dolares,ENTREGADO,CLIENTE DOGA-CACA 630,TRIGO PAN,PROVEEDOR ALXE-QUBE 081,180.161,32.319,25.769,24.555,PUERTO NOEL-TEWO 002,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2025/26
617269,5601500,150.84,2019-08-07,2019-08-07,2019-09-12,Precio Fijo,OPERADOR PAQU-XEYA 020,Dolares,ENTREGADO,CLIENTE YAGA-WOSA 769,CEBADA FORRAJERA,PROVEEDOR NOYA-CADO 029,52.608,325.546,201.208,191.191,PUERTO MEQU-CACA 004,ZC49,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2018/19
763976,9557465,148.64,2019-02-07,2019-08-02,2019-09-05,Precio Fijo,OPERADOR URRI-LUPA 011,Dolares,CONFIRMADO,CLIENTE JOUR-QUOR 842,CEBADA FORRAJERA,PROVEEDOR IROR-UREL 022,80.153,32.878,23.374,23.374,PUERTO NOEL-TEWO 002,ZC09,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,nan,Compra,2021/22
938566,5839398,171.99,2019-06-04,2019-06-07,2019-07-10,Precio Fijo,OPERADOR ELUR-KAHA 013,Dolares,ENTREGADO,CLIENTE ORPA-NOOR 555,MAIZ,PROVEEDOR YAHA-ELGA 055,66.444,468.527,468.527,335.443,PUERTO ELBE-LUFI 003,ZC74,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
379393,2453247,446326.35,2019-12-26,2019-12-26,2020-01-20,Precio Fijo,OPERADOR MEXE-HAJO 045,Dolares,TERMINADO,CLIENTE ELAL-LUJO 237,SOJA,PROVEEDOR LUQU-QUIR 057,2699.366,28.586,22.774,21.595,PUERTO MEQU-CACA 004,ZC25,CIUDAD WOJO-ORZO 007,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
118191,9389441,215.74,2019-05-01,2019-05-03,2019-05-30,Precio Fijo,OPERADOR HAGA-ZOQU 021,Pesos Argentinos,TERMINADO,CLIENTE UROR-TEYA 775,TRIGO PAN,PROVEEDOR KAEL-ALLU 071,48.652,31.317,14.562,14.562,PUERTO MEQU-CACA 004,ZC20,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
382378,5213189,5498.24,2019-01-03,2019-01-06,2019-01-31,Precio Fijo,OPERADOR CACA-QUBE 019,Dolares,TERMINADO,CLIENTE LUEL-HAAL 521,MAIZ,PROVEEDOR ELPA-YAWO 052,191.003,577.71,431.653,431.653,PUERTO NOEL-TEWO 002,ZC20,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2025/26
404261,9642896,163.1,2019-12-17,2019-12-17,2020-01-14,Precio Fijo,OPERADOR ALSA-MEVI 018,Dolares,CONFIRMADO,CLIENTE URIR-IRHA 538,TRIGO PAN,PROVEEDOR JOLU-VICA 017,550.942,32.008,31.87,23.242,PUERTO NOEL-TEWO 002,ZC74,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2022/23
755839,5683628,204938.04,2019-05-28,2019-05-28,2019-06-25,Precio Fijo,OPERADOR NOPA-TELU 043,Dolares,TERMINADO,CLIENTE YASA-URXE 614,MAIZ,PROVEEDOR ELPA-YAWO 052,185.733,73.115,50.916,50.916,PUERTO NOEL-TEWO 002,ZC90,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
435421,9850561,159.54,2019-01-02,2019-01-04,2019-02-08,Precio Fijo,OPERADOR ELUR-KAHA 013,Dolares,ENTREGADO,CLIENTE YASA-CAOR 905,CEBADA FORRAJERA,PROVEEDOR QURI-URBE 079,216.163,61.935,52.148,48.182,PUERTO NOEL-TEWO 002,ZC74,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2024/25
703653,5617222,162961.61,2019-03-19,2019-03-19,2019-04-21,Precio Fijo,OPERADOR CATE-FICA 052,Dolares,TERMINADO,CLIENTE ALJO-BETE 593,MAIZ,PROVEEDOR ORHA-NOTE 075,3195.709,1554.467,1029.812,811.581,PUERTO NOEL-TEWO 002,ZC20,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2025/26
120654,9323057,272.62,2019-08-07,2019-09-30,2019-10-27,Precio Fijo,OPERADOR QUUR-ELQU 053,Dolares,CONFIRMADO,CLIENTE TEUR-DONO 551,SOJA,PROVEEDOR XEAL-LUQU 058,767.583,788.594,788.594,788.594,PUERTO NOEL-TEWO 002,ZC25,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2018/19
799956,2594977,293.28,2020-05-18,2020-06-12,2020-07-09,Precio a Fijar,OPERADOR LUTE-KAFI 006,Pesos Argentinos,CONFIRMADO,CLIENTE WOGA-WOCA 158,SOJA,PROVEEDOR ORVI-MEUR 080,174.262,40.01,40.01,32.498,PUERTO LUTE-KAGA 007,ZC09,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
893583,7362083,143.81,2020-05-22,2020-05-22,2020-06-19,Precio a Fijar,OPERADOR LUIR-QUVI 049,Dolares,TERMINADO,CLIENTE JONO-ELVI 500,MAIZ,PROVEEDOR BELU-TEFI 088,267.434,92.119,82.899,82.899,PUERTO ELBE-LUFI 003,ZC18,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2019/20
993386,2029770,213.39,2019-01-01,2019-01-03,2019-02-04,Precio Fijo,OPERADOR RIBE-BEVI 034,Pesos Argentinos,TERMINADO,CLIENTE WOPA-WOGA 373,TRIGO PAN,PROVEEDOR DOTE-QURI 038,1065.323,58.864,58.864,43.021,PUERTO MEQU-CACA 004,ZC77,CIUDAD PAJO-URJO 001,PROVINCIA FIIR-QUPA 004,Cereales Expo,Compra,2021/22
711587,6074156,164.51,2020-03-25,2020-03-25,2020-04-17,Precio a Fijar,OPERADOR ELQU-WOVI 038,Dolares,TERMINADO,CLIENTE DOHA-METE 862,MAIZ,PROVEEDOR ELJO-WODO 082,2375.307,167.297,115.011,115.011,PUERTO NOEL-TEWO 002,ZC49,CIUDAD MEYA-ELJO 006,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2020/21
464151,7322072,211.19,2019-06-01,2019-06-03,2019-07-04,Precio Fijo,OPERADOR KAWO-NOEL 050,Dolares,TERMINADO,CLIENTE YAME-VIBE 195,CEBADA FORRAJERA,PROVEEDOR LUQU-QUIR 057,57.378,25.743,18.478,18.478,PUERTO MEQU-CACA 004,ZC25,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
701146,7854962,222.02,2019-05-31,2019-06-04,2019-06-10,Precio Fijo,OPERADOR NOHA-FIKA 033,Dolares,TERMINADO,CLIENTE LUNO-CANO 032,TRIGO PAN,PROVEEDOR HAAL-RIJO 006,659.778,3466.387,2653.44,2243.92,PUERTO MEQU-CACA 004,ZC74,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2024/25
684841,4712369,126.25,2020-05-17,2020-05-25,2020-07-13,Precio Fijo,OPERADOR LUTE-KAFI 006,Dolares,TERMINADO,CLIENTE YAHA-FIUR 211,CEBADA FORRAJERA,PROVEEDOR ALIR-IRME 050,178.55,746.028,208.195,208.195,PUERTO MEQU-CACA 004,ZC57,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
323752,3068312,237340.9,2019-07-29,2019-10-18,2019-11-16,Precio Fijo,OPERADOR KAEL-SAZO 030,Pesos Argentinos,CONFIRMADO,CLIENTE LULU-CASA 665,TRIGO PAN,PROVEEDOR LUZO-BEME 031,298.337,2349.343,2157.498,1539.327,PUERTO NOEL-TEWO 002,ZC74,CIUDAD LUHA-RIAL 008,PROVINCIA HAEL-PAGA 001,Operac Primarias,Compra,2024/25
541620,5909735,4689.78,2020-11-05,2021-06-25,2021-07-19,Precio Fijo,OPERADOR QULU-WOXE 016,Dolares,TERMINADO,CLIENTE LUAL-JORI 206,MAIZ,PROVEEDOR LUZO-BEME 031,195.524,155.921,145.714,73.63,PUERTO NOEL-TEWO 002,ZC57,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2021/22
430669,7779925,254.29,2020-07-01,2020-07-01,2020-07-27,Precio Fijo,OPERADOR NOKA-JONO 017,Dolares,ENTREGADO,CLIENTE DOEL-GASA 717,TRIGO PAN,PROVEEDOR GAGA-LUOR 045,97.734,1076.097,877.969,877.969,PUERTO NOEL-TEWO 002,ZC41,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
314420,4544166,177.48,2019-02-27,2019-03-01,2019-03-29,Precio Fijo,OPERADOR DOVI-ZONO 040,Pesos Argentinos,CONFIRMADO,CLIENTE VIFI-GAUR 035,TRIGO PAN,PROVEEDOR TEBE-RIIR 046,710.161,30.04,26.869,15.041,PUERTO NOEL-TEWO 002,ZC18,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
275394,3610555,173.04,2020-10-15,2020-10-16,2020-10-22,Precio Fijo,OPERADOR LUTE-KAFI 006,Pesos Argentinos,CONFIRMADO,CLIENTE WOPA-WOGA 373,CEBADA FORRAJERA,PROVEEDOR JODO-CAPA 012,316.906,54.109,48.382,46.0,PUERTO MEQU-CACA 004,ZC74,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,nan,Compra,2024/25
167411,4064958,209.58,2019-07-14,2019-09-03,2019-09-14,Precio Fijo,OPERADOR NODO-SAVI 010,Dolares,ENTREGADO,CLIENTE VIDO-WOQU 723,TRIGO PAN,PROVEEDOR DOQU-ALOR 073,320.616,1061.218,761.284,761.284,PUERTO MEQU-CACA 004,ZC62,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
889005,5274414,5132.66,2020-10-06,2020-10-06,2020-10-31,Precio Fijo,OPERADOR DOVI-ZONO 040,Dolares,ANULADO,CLIENTE GAGA-FIUR 582,MAIZ,PROVEEDOR QUSA-IRZO 067,156.217,1290.462,990.608,818.657,PUERTO NOEL-TEWO 002,ZC74,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
591328,9575928,291253.51,2020-07-21,2020-07-24,2020-08-23,Precio Fijo,OPERADOR TEEL-RIJO 015,Dolares,CONFIRMADO,CLIENTE ALAL-ORZO 253,TRIGO PAN,PROVEEDOR KAME-TEME 059,28.74,27.065,27.065,22.614,PUERTO ELBE-LUFI 003,ZC41,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2018/19
214475,2530333,5952.75,2019-09-05,2019-09-11,2019-10-05,Precio Fijo,OPERADOR NODO-SAVI 010,Dolares,TERMINADO,CLIENTE CAKA-ALXE 047,MAIZ,PROVEEDOR ELAL-VIWO 023,121.624,236.951,222.491,121.412,PUERTO ELBE-LUFI 003,ZC49,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
272600,9934329,186.74,2020-08-10,2021-03-31,2021-04-28,Precio a Fijar,OPERADOR ELGA-MEWO 002,Pesos Argentinos,TERMINADO,CLIENTE NOJO-YAVI 552,TRIGO PAN,PROVEEDOR ZOGA-URVI 049,61.461,43.945,22.355,22.355,PUERTO MEQU-CACA 004,ZC90,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2019/20
916373,3075720,191.92,2019-12-02,2019-12-03,2020-01-06,Precio Fijo,OPERADOR DOVI-ZONO 040,Dolares,TERMINADO,CLIENTE ALXE-DOZO 002,MAIZ,PROVEEDOR KATE-FIPA 021,834.702,189.47,127.751,78.603,PUERTO NOEL-TEWO 002,ZC86,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2020/21
212816,4821307,218.37,2019-10-21,2019-10-21,2019-11-14,Precio Fijo,OPERADOR KAPA-XEDO 004,Dolares,TERMINADO,CLIENTE PAEL-XEDO 524,TRIGO PAN,PROVEEDOR TELU-ZOME 020,1018.524,26.877,26.835,21.785,PUERTO NOEL-TEWO 002,ZC09,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2023/24
883177,9308794,176.72,2020-11-26,2021-07-11,2021-08-09,Precio a Fijar,OPERADOR MEJO-SAVI 039,Dolares,TERMINADO,CLIENTE PAOR-YAQU 144,MAIZ,PROVEEDOR MEQU-BEKA 028,161.197,282.194,233.247,89.101,PUERTO NOEL-TEWO 002,ZC01,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2019/20
840312,3895224,201.89,2020-11-24,2021-03-25,2021-04-24,Precio a Fijar,OPERADOR XEPA-FILU 048,Dolares,TERMINADO,CLIENTE RINO-NOPA 364,CEBADA FORRAJERA,PROVEEDOR ALEL-BEQU 030,301.276,515.151,216.358,216.358,PUERTO ELBE-LUFI 003,ZC77,CIUDAD CAAL-HAVI 009,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2024/25
830329,7842760,352.69,2019-05-10,2019-05-11,2019-06-22,Precio a Fijar,OPERADOR MEXE-HAJO 045,Dolares,TERMINADO,CLIENTE HAOR-MEYA 401,SOJA,PROVEEDOR ALLU-XEWO 062,831.162,24.801,20.135,16.483,PUERTO ELBE-LUFI 003,ZC90,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2023/24
662701,6582366,153.4,2019-01-07,2019-10-24,2019-11-29,Precio a Fijar,OPERADOR LUIR-DOQU 007,Dolares,ENTREGADO,CLIENTE GAQU-NOLU 716,TRIGO PAN,PROVEEDOR HAAL-RIJO 006,1818.323,629.599,390.598,390.598,PUERTO ELBE-LUFI 003,ZC86,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2023/24
510006,1765410,279.04,2020-01-11,2020-01-18,2020-02-24,Precio Fijo,OPERADOR URRI-LUPA 011,Dolares,CONFIRMADO,CLIENTE JOQU-GABE 690,SOJA,PROVEEDOR ALRI-BEZO 054,943.912,395.176,364.982,319.8,PUERTO ELBE-LUFI 003,ZC49,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2022/23
255519,4835302,5482.09,2019-10-30,2019-11-03,2019-12-03,Precio Fijo,OPERADOR GAGA-QUHA 029,Dolares,TERMINADO,CLIENTE PAIR-YAQU 623,MAIZ,PROVEEDOR RIJO-CAQU 013,1969.541,896.419,719.07,673.427,PUERTO NOEL-TEWO 002,ZC18,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2022/23
726477,4192336,218710.95,2019-06-13,2019-06-13,2019-07-14,Precio Fijo,OPERADOR URIR-WOEL 051,Dolares,ENTREGADO,CLIENTE NOWO-SARI 824,MAIZ,PROVEEDOR NOJO-ORJO 039,505.012,102.136,81.506,49.653,PUERTO MEQU-CACA 004,ZC77,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2023/24
758132,6042596,262.9,2019-12-29,2019-12-30,2020-02-02,Precio a Fijar,OPERADOR RIBE-BEVI 034,Dolares,CONFIRMADO,CLIENTE MEGA-YAXE 349,SOJA,PROVEEDOR RIEL-GAKA 056,1404.153,767.629,767.629,222.977,PUERTO NOEL-TEWO 002,ZC41,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2024/25
243141,7787603,291.9,2020-09-15,2020-09-15,2020-10-19,Precio a Fijar,OPERADOR DOUR-DOAL 025,Dolares,CONFIRMADO,CLIENTE QUVI-RISA 713,TRIGO PAN,PROVEEDOR GAGA-LUOR 045,56.191,165.409,146.989,135.542,PUERTO NOEL-TEWO 002,ZC77,CIUDAD WOJO-ORZO 007,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2024/25
335542,2087158,210.03,2020-06-12,2020-06-12,2020-07-13,Precio Fijo,OPERADOR ALQU-ORTE 031,Dolares,ENTREGADO,CLIENTE BEVI-QUWO 496,TRIGO PAN,PROVEEDOR TELU-ZOME 020,58.06,1861.546,1822.312,1232.981,PUERTO NOEL-TEWO 002,ZC62,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2019/20
949084,3515532,181.22,2019-09-27,2020-07-01,2020-07-25,Precio Fijo,OPERADOR ALQU-ORTE 031,Dolares,TERMINADO,CLIENTE IRUR-WOAL 542,TRIGO PAN,PROVEEDOR DOTE-QURI 038,33.634,297.228,198.898,198.898,PUERTO MEQU-CACA 004,ZC25,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
939320,4839431,184.21,2019-06-12,2019-06-15,2019-06-30,Precio Fijo,OPERADOR DOEL-ELPA 026,Pesos Argentinos,TERMINADO,CLIENTE ELLU-ALZO 768,MAIZ,PROVEEDOR PADO-NOZO 083,141.093,176.265,170.608,66.439,PUERTO MEQU-CACA 004,ZC20,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
365255,4824219,156.42,2019-03-30,2019-03-30,2019-04-28,Precio a Fijar,OPERADOR NOPA-TELU 043,Pesos Argentinos,TERMINADO,CLIENTE ZOUR-JOZO 495,TRIGO PAN,PROVEEDOR QURI-URBE 079,823.648,90.262,64.856,64.856,PUERTO NOEL-TEWO 002,ZC90,CIUDAD PAJO-URJO 001,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2022/23
790240,1350644,132.85,2020-08-10,2020-08-10,2020-09-13,Precio Fijo,OPERADOR ELKA-MEHA 023,Dolares,CONFIRMADO,CLIENTE LUEL-PAYA 134,MAIZ,PROVEEDOR MEFI-QUCA 002,201.385,134.841,126.998,126.998,PUERTO NOEL-TEWO 002,ZC18,CIUDAD PAJO-URJO 001,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2023/24
149153,4192413,255080.16,2019-01-22,2019-01-26,2019-02-24,Precio Fijo,OPERADOR NODO-SAVI 010,Pesos Argentinos,TERMINADO,CLIENTE HAIR-MEIR 845,MAIZ,PROVEEDOR KAQU-KAJO 044,349.712,816.105,683.664,683.664,PUERTO NOEL-TEWO 002,ZC41,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2025/26
793252,1979711,174.09,2019-01-15,2019-01-21,2019-01-31,Precio Fijo,OPERADOR GAGA-QUHA 029,Pesos Argentinos,TERMINADO,CLIENTE CAOR-YARI 891,TRIGO PAN,PROVEEDOR NOJO-ORJO 039,116.769,26.225,20.954,20.954,PUERTO NOEL-TEWO 002,ZC25,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2020/21
624455,3904389,180.32,2019-05-27,2019-06-03,2019-07-08,Precio Fijo,OPERADOR FIXE-YAME 008,Dolares,TERMINADO,CLIENTE ALUR-SAWO 882,CEBADA FORRAJERA,PROVEEDOR ELAL-VIWO 023,63.941,192.336,182.306,144.103,PUERTO NOEL-TEWO 002,ZC77,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2022/23
750975,7724292,162.15,2020-12-19,2020-12-19,2021-01-19,Precio Fijo,OPERADOR LUTE-KAFI 006,Dolares,TERMINADO,CLIENTE VIQU-LUNO 516,CEBADA FORRAJERA,PROVEEDOR HACA-LUKA 003,52.101,30.964,21.59,10.04,PUERTO NOEL-TEWO 002,ZC77,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Operac Primarias,Compra,2022/23
709799,8181022,5704.87,2019-12-02,2019-12-04,2020-01-04,Precio Fijo,OPERADOR TEHA-DOUR 001,Dolares,TERMINADO,CLIENTE ELHA-JOYA 580,MAIZ,PROVEEDOR JOWO-QUHA 068,346.661,369.926,369.926,359.78,PUERTO ELBE-LUFI 003,ZC62,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2018/19
614020,8857040,203.87,2020-03-16,2020-04-12,2020-05-14,Precio a Fijar,OPERADOR ELQU-WOVI 038,Dolares,TERMINADO,CLIENTE FISA-HABE 911,TRIGO PAN,PROVEEDOR RIBE-JOME 014,29.878,55.446,42.31,42.31,PUERTO ELBE-LUFI 003,ZC09,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2025/26
296240,8467446,5509.03,2019-04-03,2019-04-08,2019-05-06,Precio Fijo,OPERADOR RIZO-JOSA 005,Pesos Argentinos,CONFIRMADO,CLIENTE URXE-PAME 634,MAIZ,PROVEEDOR URHA-WOCA 087,2285.162,427.061,427.061,420.561,PUERTO MEQU-CACA 004,ZC41,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Cereales Expo,Compra,2020/21
439974,1760485,180.41,2019-04-06,2019-04-07,2019-05-12,Precio Fijo,OPERADOR ZOQU-ORPA 046,Dolares,TERMINADO,CLIENTE XEKA-HAVI 864,TRIGO PAN,PROVEEDOR TEBE-PANO 078,86.886,106.567,105.7,98.489,PUERTO ELBE-LUFI 003,ZC09,CIUDAD CAAL-HAVI 009,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
372317,3808388,6769.75,2020-05-31,2020-06-20,2020-07-24,Precio Fijo,OPERADOR NOKA-JOUR 055,Dolares,TERMINADO,CLIENTE XEJO-SANO 851,MAIZ,PROVEEDOR BEAL-PALU 024,144.674,246.792,191.987,179.387,PUERTO ELBE-LUFI 003,ZC90,CIUDAD XETE-PAKA 002,PROVINCIA HAEL-PAGA 001,Operac Primarias,Venta,2020/21
363828,8510258,201.79,2019-10-30,2019-12-25,2020-01-28,Precio Fijo,OPERADOR NOKA-JOUR 055,Pesos Argentinos,ANULADO,CLIENTE DOEL-RIAL 529,TRIGO PAN,PROVEEDOR DOHA-VIVI 018,62.992,430.738,382.125,351.644,PUERTO CAME-ZOFI 008,ZC90,CIUDAD TEIR-BEOR 003,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2024/25
411350,7304160,140.74,2019-10-26,2019-10-31,2019-12-04,Precio Fijo,OPERADOR YACA-JOFI 056,Dolares,CONFIRMADO,CLIENTE NOGA-URSA 502,CEBADA FORRAJERA,PROVEEDOR IRKA-KATE 025,56.155,97.923,97.923,42.351,PUERTO MEQU-CACA 004,ZC90,CIUDAD XETE-PAKA 002,PROVINCIA HAME-WORI 002,Cereales Expo,Compra,2023/24
